銘柄コード,銘柄名,市場,日付,時刻,始値,高値,安値,終値,出来高
SINDU-USE,NYダウ,,2004/11/1,0:0:0,10054.39,10054.39,10054.39,10054.39,NaN
SINDU-USE,NYダウ,,2004/11/2,0:0:0,10035.73,10035.73,10035.73,10035.73,NaN
SINDU-USE,NYダウ,,2004/11/3,0:0:0,10137.05,10137.05,10137.05,10137.05,NaN
SINDU-USE,NYダウ,,2004/11/4,0:0:0,10314.76,10314.76,10314.76,10314.76,NaN
SINDU-USE,NYダウ,,2004/11/5,0:0:0,10387.54,10387.54,10387.54,10387.54,NaN
SINDU-USE,NYダウ,,2004/11/8,0:0:0,10391.31,10391.31,10391.31,10391.31,NaN
SINDU-USE,NYダウ,,2004/11/9,0:0:0,10386.37,10386.37,10386.37,10386.37,NaN
SINDU-USE,NYダウ,,2004/11/10,0:0:0,10385.48,10385.48,10385.48,10385.48,NaN
SINDU-USE,NYダウ,,2004/11/11,0:0:0,10469.84,10469.84,10469.84,10469.84,NaN
SINDU-USE,NYダウ,,2004/11/12,0:0:0,10539.01,10539.01,10539.01,10539.01,NaN
SINDU-USE,NYダウ,,2004/11/15,0:0:0,10550.24,10550.24,10550.24,10550.24,NaN
SINDU-USE,NYダウ,,2004/11/16,0:0:0,10487.65,10487.65,10487.65,10487.65,NaN
SINDU-USE,NYダウ,,2004/11/17,0:0:0,10549.57,10549.57,10549.57,10549.57,NaN
SINDU-USE,NYダウ,,2004/11/18,0:0:0,10572.55,10572.55,10572.55,10572.55,NaN
SINDU-USE,NYダウ,,2004/11/19,0:0:0,10456.91,10456.91,10456.91,10456.91,NaN
SINDU-USE,NYダウ,,2004/11/22,0:0:0,10489.42,10489.42,10489.42,10489.42,NaN
SINDU-USE,NYダウ,,2004/11/23,0:0:0,10492.60,10492.60,10492.60,10492.60,NaN
SINDU-USE,NYダウ,,2004/11/24,0:0:0,10520.31,10520.31,10520.31,10520.31,NaN
SINDU-USE,NYダウ,,2004/11/26,0:0:0,10522.23,10522.23,10522.23,10522.23,NaN
SINDU-USE,NYダウ,,2004/11/29,0:0:0,10475.90,10475.90,10475.90,10475.90,NaN
SINDU-USE,NYダウ,,2004/11/30,0:0:0,10428.02,10428.02,10428.02,10428.02,NaN
SINDU-USE,NYダウ,,2004/12/1,0:0:0,10590.22,10590.22,10590.22,10590.22,NaN
SINDU-USE,NYダウ,,2004/12/2,0:0:0,10585.12,10585.12,10585.12,10585.12,NaN
SINDU-USE,NYダウ,,2004/12/3,0:0:0,10592.21,10592.21,10592.21,10592.21,NaN
SINDU-USE,NYダウ,,2004/12/6,0:0:0,10547.06,10547.06,10547.06,10547.06,NaN
SINDU-USE,NYダウ,,2004/12/7,0:0:0,10440.58,10440.58,10440.58,10440.58,NaN
SINDU-USE,NYダウ,,2004/12/8,0:0:0,10494.23,10494.23,10494.23,10494.23,NaN
SINDU-USE,NYダウ,,2004/12/9,0:0:0,10552.82,10552.82,10552.82,10552.82,NaN
SINDU-USE,NYダウ,,2004/12/10,0:0:0,10543.22,10543.22,10543.22,10543.22,NaN
SINDU-USE,NYダウ,,2004/12/13,0:0:0,10638.32,10638.32,10638.32,10638.32,NaN
SINDU-USE,NYダウ,,2004/12/14,0:0:0,10676.45,10676.45,10676.45,10676.45,NaN
SINDU-USE,NYダウ,,2004/12/15,0:0:0,10691.45,10691.45,10691.45,10691.45,NaN
SINDU-USE,NYダウ,,2004/12/16,0:0:0,10705.64,10705.64,10705.64,10705.64,NaN
SINDU-USE,NYダウ,,2004/12/17,0:0:0,10649.92,10649.92,10649.92,10649.92,NaN
SINDU-USE,NYダウ,,2004/12/20,0:0:0,10661.60,10661.60,10661.60,10661.60,NaN
SINDU-USE,NYダウ,,2004/12/21,0:0:0,10759.43,10759.43,10759.43,10759.43,NaN
SINDU-USE,NYダウ,,2004/12/22,0:0:0,10815.89,10815.89,10815.89,10815.89,NaN
SINDU-USE,NYダウ,,2004/12/23,0:0:0,10827.12,10827.12,10827.12,10827.12,NaN
SINDU-USE,NYダウ,,2004/12/27,0:0:0,10776.13,10776.13,10776.13,10776.13,NaN
SINDU-USE,NYダウ,,2004/12/28,0:0:0,10854.54,10854.54,10854.54,10854.54,NaN
SINDU-USE,NYダウ,,2004/12/29,0:0:0,10829.19,10829.19,10829.19,10829.19,NaN
SINDU-USE,NYダウ,,2004/12/30,0:0:0,10800.30,10800.30,10800.30,10800.30,NaN
SINDU-USE,NYダウ,,2004/12/31,0:0:0,10783.01,10783.01,10783.01,10783.01,NaN
SINDU-USE,NYダウ,,2005/1/3,0:0:0,10729.43,10729.43,10729.43,10729.43,NaN
SINDU-USE,NYダウ,,2005/1/4,0:0:0,10630.78,10630.78,10630.78,10630.78,NaN
SINDU-USE,NYダウ,,2005/1/5,0:0:0,10597.83,10597.83,10597.83,10597.83,NaN
SINDU-USE,NYダウ,,2005/1/6,0:0:0,10622.88,10622.88,10622.88,10622.88,NaN
SINDU-USE,NYダウ,,2005/1/7,0:0:0,10603.96,10603.96,10603.96,10603.96,NaN
SINDU-USE,NYダウ,,2005/1/10,0:0:0,10621.03,10621.03,10621.03,10621.03,NaN
SINDU-USE,NYダウ,,2005/1/11,0:0:0,10556.22,10556.22,10556.22,10556.22,NaN
SINDU-USE,NYダウ,,2005/1/12,0:0:0,10617.78,10617.78,10617.78,10617.78,NaN
SINDU-USE,NYダウ,,2005/1/13,0:0:0,10505.83,10505.83,10505.83,10505.83,NaN
SINDU-USE,NYダウ,,2005/1/14,0:0:0,10558.00,10558.00,10558.00,10558.00,NaN
SINDU-USE,NYダウ,,2005/1/18,0:0:0,10628.79,10628.79,10628.79,10628.79,NaN
SINDU-USE,NYダウ,,2005/1/19,0:0:0,10539.97,10539.97,10539.97,10539.97,NaN
SINDU-USE,NYダウ,,2005/1/20,0:0:0,10471.47,10471.47,10471.47,10471.47,NaN
SINDU-USE,NYダウ,,2005/1/21,0:0:0,10392.99,10392.99,10392.99,10392.99,NaN
SINDU-USE,NYダウ,,2005/1/24,0:0:0,10368.61,10368.61,10368.61,10368.61,NaN
SINDU-USE,NYダウ,,2005/1/25,0:0:0,10461.56,10461.56,10461.56,10461.56,NaN
SINDU-USE,NYダウ,,2005/1/26,0:0:0,10498.59,10498.59,10498.59,10498.59,NaN
SINDU-USE,NYダウ,,2005/1/27,0:0:0,10467.40,10467.40,10467.40,10467.40,NaN
SINDU-USE,NYダウ,,2005/1/28,0:0:0,10427.20,10427.20,10427.20,10427.20,NaN
SINDU-USE,NYダウ,,2005/1/31,0:0:0,10489.94,10489.94,10489.94,10489.94,NaN
SINDU-USE,NYダウ,,2005/2/1,0:0:0,10551.94,10551.94,10551.94,10551.94,NaN
SINDU-USE,NYダウ,,2005/2/2,0:0:0,10596.79,10596.79,10596.79,10596.79,NaN
SINDU-USE,NYダウ,,2005/2/3,0:0:0,10593.10,10593.10,10593.10,10593.10,NaN
SINDU-USE,NYダウ,,2005/2/4,0:0:0,10716.13,10716.13,10716.13,10716.13,NaN
SINDU-USE,NYダウ,,2005/2/7,0:0:0,10715.76,10715.76,10715.76,10715.76,NaN
SINDU-USE,NYダウ,,2005/2/8,0:0:0,10724.63,10724.63,10724.63,10724.63,NaN
SINDU-USE,NYダウ,,2005/2/9,0:0:0,10664.11,10664.11,10664.11,10664.11,NaN
SINDU-USE,NYダウ,,2005/2/10,0:0:0,10749.61,10749.61,10749.61,10749.61,NaN
SINDU-USE,NYダウ,,2005/2/11,0:0:0,10796.01,10796.01,10796.01,10796.01,NaN
SINDU-USE,NYダウ,,2005/2/14,0:0:0,10791.13,10791.13,10791.13,10791.13,NaN
SINDU-USE,NYダウ,,2005/2/15,0:0:0,10837.32,10837.32,10837.32,10837.32,NaN
SINDU-USE,NYダウ,,2005/2/16,0:0:0,10834.88,10834.88,10834.88,10834.88,NaN
SINDU-USE,NYダウ,,2005/2/17,0:0:0,10754.26,10754.26,10754.26,10754.26,NaN
SINDU-USE,NYダウ,,2005/2/18,0:0:0,10785.22,10785.22,10785.22,10785.22,NaN
SINDU-USE,NYダウ,,2005/2/22,0:0:0,10611.20,10611.20,10611.20,10611.20,NaN
SINDU-USE,NYダウ,,2005/2/23,0:0:0,10673.79,10673.79,10673.79,10673.79,NaN
SINDU-USE,NYダウ,,2005/2/24,0:0:0,10748.79,10748.79,10748.79,10748.79,NaN
SINDU-USE,NYダウ,,2005/2/25,0:0:0,10841.60,10841.60,10841.60,10841.60,NaN
SINDU-USE,NYダウ,,2005/2/28,0:0:0,10766.23,10766.23,10766.23,10766.23,NaN
SINDU-USE,NYダウ,,2005/3/1,0:0:0,10830.00,10830.00,10830.00,10830.00,NaN
SINDU-USE,NYダウ,,2005/3/2,0:0:0,10811.97,10811.97,10811.97,10811.97,NaN
SINDU-USE,NYダウ,,2005/3/3,0:0:0,10833.03,10833.03,10833.03,10833.03,NaN
SINDU-USE,NYダウ,,2005/3/4,0:0:0,10940.55,10940.55,10940.55,10940.55,NaN
SINDU-USE,NYダウ,,2005/3/7,0:0:0,10936.86,10936.86,10936.86,10936.86,NaN
SINDU-USE,NYダウ,,2005/3/8,0:0:0,10912.62,10912.62,10912.62,10912.62,NaN
SINDU-USE,NYダウ,,2005/3/9,0:0:0,10805.62,10805.62,10805.62,10805.62,NaN
SINDU-USE,NYダウ,,2005/3/10,0:0:0,10851.51,10851.51,10851.51,10851.51,NaN
SINDU-USE,NYダウ,,2005/3/11,0:0:0,10774.36,10774.36,10774.36,10774.36,NaN
SINDU-USE,NYダウ,,2005/3/14,0:0:0,10804.51,10804.51,10804.51,10804.51,NaN
SINDU-USE,NYダウ,,2005/3/15,0:0:0,10745.10,10745.10,10745.10,10745.10,NaN
SINDU-USE,NYダウ,,2005/3/16,0:0:0,10633.07,10633.07,10633.07,10633.07,NaN
SINDU-USE,NYダウ,,2005/3/17,0:0:0,10626.35,10626.35,10626.35,10626.35,NaN
SINDU-USE,NYダウ,,2005/3/18,0:0:0,10629.67,10629.67,10629.67,10629.67,NaN
SINDU-USE,NYダウ,,2005/3/21,0:0:0,10565.39,10565.39,10565.39,10565.39,NaN
SINDU-USE,NYダウ,,2005/3/22,0:0:0,10470.51,10470.51,10470.51,10470.51,NaN
SINDU-USE,NYダウ,,2005/3/23,0:0:0,10456.02,10456.02,10456.02,10456.02,NaN
SINDU-USE,NYダウ,,2005/3/24,0:0:0,10442.87,10442.87,10442.87,10442.87,NaN
SINDU-USE,NYダウ,,2005/3/28,0:0:0,10485.65,10485.65,10485.65,10485.65,NaN
SINDU-USE,NYダウ,,2005/3/29,0:0:0,10405.70,10405.70,10405.70,10405.70,NaN
SINDU-USE,NYダウ,,2005/3/30,0:0:0,10540.93,10540.93,10540.93,10540.93,NaN
SINDU-USE,NYダウ,,2005/3/31,0:0:0,10503.76,10503.76,10503.76,10503.76,NaN
SINDU-USE,NYダウ,,2005/4/1,0:0:0,10404.30,10404.30,10404.30,10404.30,NaN
SINDU-USE,NYダウ,,2005/4/4,0:0:0,10421.14,10421.14,10421.14,10421.14,NaN
SINDU-USE,NYダウ,,2005/4/5,0:0:0,10458.46,10458.46,10458.46,10458.46,NaN
SINDU-USE,NYダウ,,2005/4/6,0:0:0,10486.02,10486.02,10486.02,10486.02,NaN
SINDU-USE,NYダウ,,2005/4/7,0:0:0,10546.32,10546.32,10546.32,10546.32,NaN
SINDU-USE,NYダウ,,2005/4/8,0:0:0,10461.34,10461.34,10461.34,10461.34,NaN
SINDU-USE,NYダウ,,2005/4/11,0:0:0,10448.56,10448.56,10448.56,10448.56,NaN
SINDU-USE,NYダウ,,2005/4/12,0:0:0,10507.97,10507.97,10507.97,10507.97,NaN
SINDU-USE,NYダウ,,2005/4/13,0:0:0,10403.93,10403.93,10403.93,10403.93,NaN
SINDU-USE,NYダウ,,2005/4/14,0:0:0,10278.75,10278.75,10278.75,10278.75,NaN
SINDU-USE,NYダウ,,2005/4/15,0:0:0,10087.51,10087.51,10087.51,10087.51,NaN
SINDU-USE,NYダウ,,2005/4/18,0:0:0,10071.25,10071.25,10071.25,10071.25,NaN
SINDU-USE,NYダウ,,2005/4/19,0:0:0,10127.41,10127.41,10127.41,10127.41,NaN
SINDU-USE,NYダウ,,2005/4/20,0:0:0,10012.36,10012.36,10012.36,10012.36,NaN
SINDU-USE,NYダウ,,2005/4/21,0:0:0,10218.60,10218.60,10218.60,10218.60,NaN
SINDU-USE,NYダウ,,2005/4/22,0:0:0,10157.71,10157.71,10157.71,10157.71,NaN
SINDU-USE,NYダウ,,2005/4/25,0:0:0,10242.47,10242.47,10242.47,10242.47,NaN
SINDU-USE,NYダウ,,2005/4/26,0:0:0,10151.13,10151.13,10151.13,10151.13,NaN
SINDU-USE,NYダウ,,2005/4/27,0:0:0,10198.80,10198.80,10198.80,10198.80,NaN
SINDU-USE,NYダウ,,2005/4/28,0:0:0,10070.37,10070.37,10070.37,10070.37,NaN
SINDU-USE,NYダウ,,2005/4/29,0:0:0,10192.51,10192.51,10192.51,10192.51,NaN
SINDU-USE,NYダウ,,2005/5/2,0:0:0,10251.70,10251.70,10251.70,10251.70,NaN
SINDU-USE,NYダウ,,2005/5/3,0:0:0,10256.95,10256.95,10256.95,10256.95,NaN
SINDU-USE,NYダウ,,2005/5/4,0:0:0,10384.64,10384.64,10384.64,10384.64,NaN
SINDU-USE,NYダウ,,2005/5/5,0:0:0,10340.38,10340.38,10340.38,10340.38,NaN
SINDU-USE,NYダウ,,2005/5/6,0:0:0,10345.40,10345.40,10345.40,10345.40,NaN
SINDU-USE,NYダウ,,2005/5/9,0:0:0,10384.34,10384.34,10384.34,10384.34,NaN
SINDU-USE,NYダウ,,2005/5/10,0:0:0,10281.11,10281.11,10281.11,10281.11,NaN
SINDU-USE,NYダウ,,2005/5/11,0:0:0,10300.25,10300.25,10300.25,10300.25,NaN
SINDU-USE,NYダウ,,2005/5/12,0:0:0,10189.48,10189.48,10189.48,10189.48,NaN
SINDU-USE,NYダウ,,2005/5/13,0:0:0,10140.12,10140.12,10140.12,10140.12,NaN
SINDU-USE,NYダウ,,2005/5/16,0:0:0,10252.29,10252.29,10252.29,10252.29,NaN
SINDU-USE,NYダウ,,2005/5/17,0:0:0,10331.88,10331.88,10331.88,10331.88,NaN
SINDU-USE,NYダウ,,2005/5/18,0:0:0,10464.45,10464.45,10464.45,10464.45,NaN
SINDU-USE,NYダウ,,2005/5/19,0:0:0,10493.19,10493.19,10493.19,10493.19,NaN
SINDU-USE,NYダウ,,2005/5/20,0:0:0,10471.91,10471.91,10471.91,10471.91,NaN
SINDU-USE,NYダウ,,2005/5/23,0:0:0,10523.56,10523.56,10523.56,10523.56,NaN
SINDU-USE,NYダウ,,2005/5/24,0:0:0,10503.68,10503.68,10503.68,10503.68,NaN
SINDU-USE,NYダウ,,2005/5/25,0:0:0,10457.80,10457.80,10457.80,10457.80,NaN
SINDU-USE,NYダウ,,2005/5/26,0:0:0,10537.60,10537.60,10537.60,10537.60,NaN
SINDU-USE,NYダウ,,2005/5/27,0:0:0,10542.55,10542.55,10542.55,10542.55,NaN
SINDU-USE,NYダウ,,2005/5/31,0:0:0,10467.48,10467.48,10467.48,10467.48,NaN
SINDU-USE,NYダウ,,2005/6/1,0:0:0,10549.87,10549.87,10549.87,10549.87,NaN
SINDU-USE,NYダウ,,2005/6/2,0:0:0,10553.49,10553.49,10553.49,10553.49,NaN
SINDU-USE,NYダウ,,2005/6/3,0:0:0,10460.97,10460.97,10460.97,10460.97,NaN
SINDU-USE,NYダウ,,2005/6/6,0:0:0,10467.03,10467.03,10467.03,10467.03,NaN
SINDU-USE,NYダウ,,2005/6/7,0:0:0,10483.07,10483.07,10483.07,10483.07,NaN
SINDU-USE,NYダウ,,2005/6/8,0:0:0,10476.86,10476.86,10476.86,10476.86,NaN
SINDU-USE,NYダウ,,2005/6/9,0:0:0,10503.02,10503.02,10503.02,10503.02,NaN
SINDU-USE,NYダウ,,2005/6/10,0:0:0,10512.63,10512.63,10512.63,10512.63,NaN
SINDU-USE,NYダウ,,2005/6/13,0:0:0,10522.56,10522.56,10522.56,10522.56,NaN
SINDU-USE,NYダウ,,2005/6/14,0:0:0,10547.57,10547.57,10547.57,10547.57,NaN
SINDU-USE,NYダウ,,2005/6/15,0:0:0,10566.37,10566.37,10566.37,10566.37,NaN
SINDU-USE,NYダウ,,2005/6/16,0:0:0,10578.65,10578.65,10578.65,10578.65,NaN
SINDU-USE,NYダウ,,2005/6/17,0:0:0,10623.07,10623.07,10623.07,10623.07,NaN
SINDU-USE,NYダウ,,2005/6/20,0:0:0,10609.11,10609.11,10609.11,10609.11,NaN
SINDU-USE,NYダウ,,2005/6/21,0:0:0,10599.67,10599.67,10599.67,10599.67,NaN
SINDU-USE,NYダウ,,2005/6/22,0:0:0,10587.93,10587.93,10587.93,10587.93,NaN
SINDU-USE,NYダウ,,2005/6/23,0:0:0,10421.44,10421.44,10421.44,10421.44,NaN
SINDU-USE,NYダウ,,2005/6/24,0:0:0,10297.84,10297.84,10297.84,10297.84,NaN
SINDU-USE,NYダウ,,2005/6/27,0:0:0,10290.78,10290.78,10290.78,10290.78,NaN
SINDU-USE,NYダウ,,2005/6/28,0:0:0,10405.63,10405.63,10405.63,10405.63,NaN
SINDU-USE,NYダウ,,2005/6/29,0:0:0,10374.48,10374.48,10374.48,10374.48,NaN
SINDU-USE,NYダウ,,2005/6/30,0:0:0,10274.97,10274.97,10274.97,10274.97,NaN
SINDU-USE,NYダウ,,2005/7/1,0:0:0,10303.44,10303.44,10303.44,10303.44,NaN
SINDU-USE,NYダウ,,2005/7/5,0:0:0,10371.80,10371.80,10371.80,10371.80,NaN
SINDU-USE,NYダウ,,2005/7/6,0:0:0,10270.68,10270.68,10270.68,10270.68,NaN
SINDU-USE,NYダウ,,2005/7/7,0:0:0,10302.29,10302.29,10302.29,10302.29,NaN
SINDU-USE,NYダウ,,2005/7/8,0:0:0,10449.14,10449.14,10449.14,10449.14,NaN
SINDU-USE,NYダウ,,2005/7/11,0:0:0,10519.72,10519.72,10519.72,10519.72,NaN
SINDU-USE,NYダウ,,2005/7/12,0:0:0,10513.89,10513.89,10513.89,10513.89,NaN
SINDU-USE,NYダウ,,2005/7/13,0:0:0,10557.39,10557.39,10557.39,10557.39,NaN
SINDU-USE,NYダウ,,2005/7/14,0:0:0,10628.89,10628.89,10628.89,10628.89,NaN
SINDU-USE,NYダウ,,2005/7/15,0:0:0,10640.83,10640.83,10640.83,10640.83,NaN
SINDU-USE,NYダウ,,2005/7/18,0:0:0,10574.99,10574.99,10574.99,10574.99,NaN
SINDU-USE,NYダウ,,2005/7/19,0:0:0,10646.56,10646.56,10646.56,10646.56,NaN
SINDU-USE,NYダウ,,2005/7/20,0:0:0,10689.15,10689.15,10689.15,10689.15,NaN
SINDU-USE,NYダウ,,2005/7/21,0:0:0,10627.77,10627.77,10627.77,10627.77,NaN
SINDU-USE,NYダウ,,2005/7/22,0:0:0,10651.18,10651.18,10651.18,10651.18,NaN
SINDU-USE,NYダウ,,2005/7/25,0:0:0,10596.48,10596.48,10596.48,10596.48,NaN
SINDU-USE,NYダウ,,2005/7/26,0:0:0,10579.77,10579.77,10579.77,10579.77,NaN
SINDU-USE,NYダウ,,2005/7/27,0:0:0,10637.09,10637.09,10637.09,10637.09,NaN
SINDU-USE,NYダウ,,2005/7/28,0:0:0,10705.55,10705.55,10705.55,10705.55,NaN
SINDU-USE,NYダウ,,2005/7/29,0:0:0,10640.91,10640.91,10640.91,10640.91,NaN
SINDU-USE,NYダウ,,2005/8/1,0:0:0,10623.15,10623.15,10623.15,10623.15,NaN
SINDU-USE,NYダウ,,2005/8/2,0:0:0,10683.74,10683.74,10683.74,10683.74,NaN
SINDU-USE,NYダウ,,2005/8/3,0:0:0,10697.59,10697.59,10697.59,10697.59,NaN
SINDU-USE,NYダウ,,2005/8/4,0:0:0,10610.10,10610.10,10610.10,10610.10,NaN
SINDU-USE,NYダウ,,2005/8/5,0:0:0,10558.03,10558.03,10558.03,10558.03,NaN
SINDU-USE,NYダウ,,2005/8/8,0:0:0,10536.93,10536.93,10536.93,10536.93,NaN
SINDU-USE,NYダウ,,2005/8/9,0:0:0,10615.67,10615.67,10615.67,10615.67,NaN
SINDU-USE,NYダウ,,2005/8/10,0:0:0,10594.41,10594.41,10594.41,10594.41,NaN
SINDU-USE,NYダウ,,2005/8/11,0:0:0,10685.89,10685.89,10685.89,10685.89,NaN
SINDU-USE,NYダウ,,2005/8/12,0:0:0,10600.31,10600.31,10600.31,10600.31,NaN
SINDU-USE,NYダウ,,2005/8/15,0:0:0,10634.38,10634.38,10634.38,10634.38,NaN
SINDU-USE,NYダウ,,2005/8/16,0:0:0,10513.45,10513.45,10513.45,10513.45,NaN
SINDU-USE,NYダウ,,2005/8/17,0:0:0,10550.71,10550.71,10550.71,10550.71,NaN
SINDU-USE,NYダウ,,2005/8/18,0:0:0,10554.93,10554.93,10554.93,10554.93,NaN
SINDU-USE,NYダウ,,2005/8/19,0:0:0,10559.23,10559.23,10559.23,10559.23,NaN
SINDU-USE,NYダウ,,2005/8/22,0:0:0,10569.89,10569.89,10569.89,10569.89,NaN
SINDU-USE,NYダウ,,2005/8/23,0:0:0,10519.58,10519.58,10519.58,10519.58,NaN
SINDU-USE,NYダウ,,2005/8/24,0:0:0,10434.87,10434.87,10434.87,10434.87,NaN
SINDU-USE,NYダウ,,2005/8/25,0:0:0,10450.63,10450.63,10450.63,10450.63,NaN
SINDU-USE,NYダウ,,2005/8/26,0:0:0,10397.29,10397.29,10397.29,10397.29,NaN
SINDU-USE,NYダウ,,2005/8/29,0:0:0,10463.05,10463.05,10463.05,10463.05,NaN
SINDU-USE,NYダウ,,2005/8/30,0:0:0,10412.82,10412.82,10412.82,10412.82,NaN
SINDU-USE,NYダウ,,2005/8/31,0:0:0,10481.60,10481.60,10481.60,10481.60,NaN
SINDU-USE,NYダウ,,2005/9/1,0:0:0,10459.63,10459.63,10459.63,10459.63,NaN
SINDU-USE,NYダウ,,2005/9/2,0:0:0,10447.37,10447.37,10447.37,10447.37,NaN
SINDU-USE,NYダウ,,2005/9/6,0:0:0,10589.24,10589.24,10589.24,10589.24,NaN
SINDU-USE,NYダウ,,2005/9/7,0:0:0,10633.50,10633.50,10633.50,10633.50,NaN
SINDU-USE,NYダウ,,2005/9/8,0:0:0,10595.93,10595.93,10595.93,10595.93,NaN
SINDU-USE,NYダウ,,2005/9/9,0:0:0,10678.56,10678.56,10678.56,10678.56,NaN
SINDU-USE,NYダウ,,2005/9/12,0:0:0,10682.94,10682.94,10682.94,10682.94,NaN
SINDU-USE,NYダウ,,2005/9/13,0:0:0,10597.44,10597.44,10597.44,10597.44,NaN
SINDU-USE,NYダウ,,2005/9/14,0:0:0,10544.90,10544.90,10544.90,10544.90,NaN
SINDU-USE,NYダウ,,2005/9/15,0:0:0,10558.75,10558.75,10558.75,10558.75,NaN
SINDU-USE,NYダウ,,2005/9/16,0:0:0,10641.94,10641.94,10641.94,10641.94,NaN
SINDU-USE,NYダウ,,2005/9/19,0:0:0,10557.63,10557.63,10557.63,10557.63,NaN
SINDU-USE,NYダウ,,2005/9/20,0:0:0,10481.52,10481.52,10481.52,10481.52,NaN
SINDU-USE,NYダウ,,2005/9/21,0:0:0,10378.03,10378.03,10378.03,10378.03,NaN
SINDU-USE,NYダウ,,2005/9/22,0:0:0,10422.05,10422.05,10422.05,10422.05,NaN
SINDU-USE,NYダウ,,2005/9/23,0:0:0,10419.59,10419.59,10419.59,10419.59,NaN
SINDU-USE,NYダウ,,2005/9/26,0:0:0,10443.63,10443.63,10443.63,10443.63,NaN
SINDU-USE,NYダウ,,2005/9/27,0:0:0,10456.21,10456.21,10456.21,10456.21,NaN
SINDU-USE,NYダウ,,2005/9/28,0:0:0,10473.09,10473.09,10473.09,10473.09,NaN
SINDU-USE,NYダウ,,2005/9/29,0:0:0,10552.78,10552.78,10552.78,10552.78,NaN
SINDU-USE,NYダウ,,2005/9/30,0:0:0,10568.70,10568.70,10568.70,10568.70,NaN
SINDU-USE,NYダウ,,2005/10/3,0:0:0,10535.48,10535.48,10535.48,10535.48,NaN
SINDU-USE,NYダウ,,2005/10/4,0:0:0,10441.11,10441.11,10441.11,10441.11,NaN
SINDU-USE,NYダウ,,2005/10/5,0:0:0,10317.36,10317.36,10317.36,10317.36,NaN
SINDU-USE,NYダウ,,2005/10/6,0:0:0,10287.10,10287.10,10287.10,10287.10,NaN
SINDU-USE,NYダウ,,2005/10/7,0:0:0,10292.31,10292.31,10292.31,10292.31,NaN
SINDU-USE,NYダウ,,2005/10/10,0:0:0,10238.76,10238.76,10238.76,10238.76,NaN
SINDU-USE,NYダウ,,2005/10/11,0:0:0,10253.17,10253.17,10253.17,10253.17,NaN
SINDU-USE,NYダウ,,2005/10/12,0:0:0,10216.91,10216.91,10216.91,10216.91,NaN
SINDU-USE,NYダウ,,2005/10/13,0:0:0,10216.59,10216.59,10216.59,10216.59,NaN
SINDU-USE,NYダウ,,2005/10/14,0:0:0,10287.34,10287.34,10287.34,10287.34,NaN
SINDU-USE,NYダウ,,2005/10/17,0:0:0,10348.10,10348.10,10348.10,10348.10,NaN
SINDU-USE,NYダウ,,2005/10/18,0:0:0,10285.26,10285.26,10285.26,10285.26,NaN
SINDU-USE,NYダウ,,2005/10/19,0:0:0,10414.13,10414.13,10414.13,10414.13,NaN
SINDU-USE,NYダウ,,2005/10/20,0:0:0,10281.10,10281.10,10281.10,10281.10,NaN
SINDU-USE,NYダウ,,2005/10/21,0:0:0,10215.22,10215.22,10215.22,10215.22,NaN
SINDU-USE,NYダウ,,2005/10/24,0:0:0,10385.00,10385.00,10385.00,10385.00,NaN
SINDU-USE,NYダウ,,2005/10/25,0:0:0,10377.87,10377.87,10377.87,10377.87,NaN
SINDU-USE,NYダウ,,2005/10/26,0:0:0,10344.98,10344.98,10344.98,10344.98,NaN
SINDU-USE,NYダウ,,2005/10/27,0:0:0,10229.95,10229.95,10229.95,10229.95,NaN
SINDU-USE,NYダウ,,2005/10/28,0:0:0,10402.77,10402.77,10402.77,10402.77,NaN
SINDU-USE,NYダウ,,2005/10/31,0:0:0,10440.07,10440.07,10440.07,10440.07,NaN
SINDU-USE,NYダウ,,2005/11/1,0:0:0,10406.77,10406.77,10406.77,10406.77,NaN
SINDU-USE,NYダウ,,2005/11/2,0:0:0,10472.73,10472.73,10472.73,10472.73,NaN
SINDU-USE,NYダウ,,2005/11/3,0:0:0,10522.59,10522.59,10522.59,10522.59,NaN
SINDU-USE,NYダウ,,2005/11/4,0:0:0,10530.76,10530.76,10530.76,10530.76,NaN
SINDU-USE,NYダウ,,2005/11/7,0:0:0,10586.23,10586.23,10586.23,10586.23,NaN
SINDU-USE,NYダウ,,2005/11/8,0:0:0,10539.72,10539.72,10539.72,10539.72,NaN
SINDU-USE,NYダウ,,2005/11/9,0:0:0,10546.21,10546.21,10546.21,10546.21,NaN
SINDU-USE,NYダウ,,2005/11/10,0:0:0,10640.10,10640.10,10640.10,10640.10,NaN
SINDU-USE,NYダウ,,2005/11/11,0:0:0,10686.04,10686.04,10686.04,10686.04,NaN
SINDU-USE,NYダウ,,2005/11/14,0:0:0,10697.17,10697.17,10697.17,10697.17,NaN
SINDU-USE,NYダウ,,2005/11/15,0:0:0,10686.44,10686.44,10686.44,10686.44,NaN
SINDU-USE,NYダウ,,2005/11/16,0:0:0,10674.76,10674.76,10674.76,10674.76,NaN
SINDU-USE,NYダウ,,2005/11/17,0:0:0,10720.22,10720.22,10720.22,10720.22,NaN
SINDU-USE,NYダウ,,2005/11/18,0:0:0,10766.33,10766.33,10766.33,10766.33,NaN
SINDU-USE,NYダウ,,2005/11/21,0:0:0,10820.28,10820.28,10820.28,10820.28,NaN
